,beta_1,beta_2,beta_3,beta_4,beta_5,k_1_2,k_1_3,k_1_4,k_1_5,k_2_3,k_2_4,k_2_5,k_3_4,k_3_5,k_4_5,h_1_2,h_1_3,h_1_4,h_1_5,h_2_3,h_2_4,h_2_5,h_3_4,h_3_5,h_4_5
493,0.6367185368221068,0.7396525799229572,0.8119207648782423,0.5561130003593531,0.8704547312994342,1.179187348847146,1.0,0.7633192093834833,1.0,1.0,1.0,0.5133468492214713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,0.5563489437813204,0.8070470869448345,0.7058578418079161,0.7656952996143158,0.6362663590708768,1.0,1.0,1.0,1.0,1.0,1.6863202785331688,0.4711779849259006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,0.6559713840367416,0.7879590978820531,0.9199810249046412,0.817513106939794,0.8680563060439098,1.0,1.0,0.8481759343427077,1.0,1.0,1.0,1.0,1.0,1.0,2.2411217846075733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,0.6341740100074071,0.9007820598856966,0.7645100428287599,0.7002989479886381,0.7750968310298985,1.0,1.0,1.0,1.0,1.0,1.8791585646788078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,0.596106740637879,0.568232812431049,0.8769933953483536,0.9614067469494338,0.917526705757971,1.0,1.0,1.8213570132847177,1.0,1.0,1.0,1.0,1.0,1.0,0.5351777291980823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,0.6680246756342634,0.585791762172543,0.9201507087927705,0.8093994202121513,0.7476406515615497,0.37684516222203485,1.0,1.0,1.0,1.0,1.0,1.0,0.8360750831563908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,0.694517463054824,0.5074178829740681,0.8267135962949126,0.5743717561286348,0.5263316780800021,1.0,0.9177748647407107,1.0,1.0,0.43063022026403946,0.49550625161554956,0.8813748346002086,1.0,1.0,1.644034466972837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,0.6503421855614908,0.9313395012707713,0.7279455317427423,0.7945641791923094,0.6708078398166079,1.0,1.0,0.34865637931385196,1.0,1.0,1.5949933924829551,0.41726217324086445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,0.9826448145849953,0.5154887505181756,0.8329633119223059,0.5993162264070975,0.7910967541000553,1.0,1.0,1.0,1.0,1.0,1.0,0.7923268407094805,1.5779764523618238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,0.5123725964813635,0.9249523058339737,0.9928530508030378,0.6025168083297151,0.9005489095498344,2.9004986068165337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
503,0.9991596041026923,0.7120605331145439,0.7707958431965014,0.672055412150309,0.910009556451725,1.0,1.0,0.7188036308568141,0.5811955888752437,1.0,1.0,0.637398455403219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
504,0.6120521374030203,0.5176390444436881,0.5453882242718904,0.9174547856390992,0.8222352836764706,1.0,1.0,2.864882822038979,1.0,1.0,1.0,1.0,1.0,0.4061683447534934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,0.5037133546326752,0.8547156202118211,0.5505432631897772,0.5147781173610187,0.7436613477326006,1.0,0.46358292879966034,1.0,1.0,1.0,1.0,1.0,1.0,0.42516067995081613,0.6519455625144565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,0.6450119208869829,0.8689758761724187,0.5418031182686585,0.9404470379420515,0.7965846939406245,1.0,1.2593811751098472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9894539447389983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,0.8624737141869214,0.6253898429786049,0.6604731877994398,0.9951038322266577,0.8076869932966998,1.0,1.0,0.7432515905086033,1.0,1.0,1.0,1.0,0.48462942078459303,1.2828566845032952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,0.8582232562510723,0.5177798574334322,0.9026176418126841,0.9647971153171608,0.6682790596321553,0.4977797313473194,1.0,1.0,1.0,2.1901979119046615,1.0,1.0,1.2992202812977458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,0.9786746287981004,0.8549239508791064,0.6967103899620789,0.8702374189090686,0.5118527244967301,1.0,1.0,0.4141518398539168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
510,0.6141425192369201,0.8256961461615241,0.8386856896088426,0.5013958828999264,0.6227073729250885,1.0,1.0,2.3874545378342478,1.0,0.7108942309307513,0.5893205410645216,1.5296962334693285,2.875715379628231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,0.5812811041410497,0.9706753842721065,0.5484733405991358,0.6408066930878532,0.7786366569025538,1.0,0.4379523820001697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.048431972679846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
512,0.6868811454757324,0.7438539111318614,0.5561495195026371,0.5829133773375793,0.8044825188093548,1.0,1.0,1.0,2.7854809835973424,0.7828875802664004,1.0,1.0,0.334595357592621,1.0,0.46854076001134476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
513,0.7111976396521973,0.595219993576472,0.9291201851450673,0.553143598292189,0.6262701033337618,1.0,0.44671639164286514,2.8016056194882175,1.0,1.0,0.3628845221874188,0.5903931223531549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,0.9750635057802501,0.7128589658844217,0.9175362116626018,0.9747137361903355,0.6436264787521675,1.0,1.0,2.232239125594285,1.0,1.0,0.4019479935145198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,0.7316312948932333,0.8626683501118133,0.7170683353003066,0.9742200291879095,0.948621003192883,1.0,0.810182997387598,1.0,1.5435338589816912,1.0,1.0,1.0,1.204048815668434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,0.6364456867016208,0.6285254366211926,0.9475375371738337,0.8911669715006068,0.6440090101161374,1.0,1.0,1.0,1.0,2.091768394335666,1.0,1.7545815842093426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
517,0.6047769351215577,0.6563819565997091,0.6135637920908252,0.6977606176326534,0.5856905262512191,1.0,1.3523429145492485,1.0,1.0,1.0,1.0389205835019493,2.3140279383195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
518,0.6523877046320824,0.8714838613236284,0.5512419193908791,0.8924757980119764,0.9449624715878954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0228956849333313,1.3174960096479342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519,0.7575503371822369,0.5960938948405887,0.9367950573722057,0.8198179946679517,0.5066184314153486,1.0,1.0116770683921148,1.0,2.8618034955319023,1.0,1.0,0.6234844441464603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
520,0.5009604581817033,0.9722953561326116,0.9596263218589614,0.5326748059537474,0.7524214418225003,1.0,1.7561477652485777,1.0,1.0,1.0522965138683897,1.0,1.9924670061437884,1.0,0.7331347278292143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,0.7495248437128692,0.8641707041045459,0.8442134714075067,0.5641331013893067,0.9079997817608711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3547071440411347,1.3525982290542704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
522,0.99659277433387,0.6792248841659673,0.6731747828363168,0.7478890605694132,0.7559554127810617,1.0480666304051345,1.0,0.9642915787529114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
523,0.7042934234551785,0.5886710713075096,0.7193511407998578,0.9551265436793539,0.7642997740664585,1.0,1.0,0.8047241423744866,0.7761338957413816,2.263444102216266,1.3601365081876373,1.0,0.8145681596493328,1.0,2.735615143298329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,0.8195323205129359,0.8164818084357655,0.6445768689190513,0.7999947047664224,0.7864855301250209,1.0,1.0,1.0,1.0,1.0,1.3410572313786877,1.0162666144643369,0.5710290357035108,1.0,1.4964478898086524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,0.6217966364456344,0.7797007273532545,0.714688866589986,0.9457214678280126,0.9789817021707613,0.8598223526202804,0.7884107120002757,1.0,1.0,1.0,0.3660710564268674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
526,0.6357702937311902,0.5222947250909364,0.9885905467513398,0.6340673071326122,0.8460249058321113,1.0,1.852107540547104,1.0,2.7775928516946498,1.0,0.3339491602347715,2.297379651145346,1.0,1.04360740384849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,0.9985668540150132,0.5927955880403712,0.845124170322697,0.7897856454047509,0.580707858221913,1.0,1.0,0.9945345171255524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528,0.6350862846160823,0.918374124620517,0.9720586544930137,0.8609277180902895,0.5526623310397829,1.0,1.0,1.4267790848813546,1.0,1.0,0.9029743374782446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,0.9497710105962354,0.7556042300208561,0.7438252829943336,0.5830261316443617,0.8875282097595558,1.0,1.2625901930374808,2.3162688859147353,1.0,1.3114412055913391,1.0,0.53820364663609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,0.7732046798853156,0.8062573405473177,0.9369456575999683,0.6375138368675886,0.9615997818094115,0.6957803910357734,0.7363133342483142,1.0,1.0,1.0,1.0,1.5199872584750835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,0.956000513398668,0.62612138716356,0.5761040365355826,0.9936524504822251,0.6806247290084108,0.4133157778046397,0.9711171240638437,2.189958482900384,1.7943271081868786,0.9838818777346641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,0.7745162793096255,0.8939753313181849,0.5047661763810563,0.7762313484248082,0.5629748455715147,1.0,1.0,1.0,1.0,2.5598115517399536,0.4171108392670635,1.0,0.9527978141836266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
533,0.5895783290738945,0.8736361419807214,0.5913949354130879,0.9741330383590037,0.9643266560056107,1.6817912600502591,1.1678466938587215,1.0,2.1778258945150863,1.0,1.0,2.4361162214298155,1.0,1.0,0.4067708683887788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
534,0.86733319230539,0.9094365141934329,0.6984686385103203,0.6180460787165135,0.8260682929426335,1.0,1.0,1.0,0.98482126195357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,0.7176852680720291,0.9829463591170848,0.8127287434754045,0.8429768350447198,0.8636566831025607,1.0,1.4984270049880608,1.0,1.0,0.3919668537895621,1.0,1.0,1.0,1.0,0.6477936454220529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
536,0.6130666985464474,0.9174908223154541,0.5806334950970051,0.6807261154159078,0.7595264421747399,1.0,1.0,1.0,2.0125105878929808,1.0,0.3561645181192401,1.0,1.0,2.5867748093164713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
537,0.8528965311939243,0.5321175087772879,0.9696954405477926,0.7095926087806788,0.5313399212654382,1.0861287126999903,1.0,1.0,0.3630953601619457,1.0,1.0,1.0,0.38751881899404667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,0.5437644143399136,0.6462292270847554,0.7459479188393509,0.5390250398033802,0.5404181335650182,0.495259285139199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
539,0.6673566005996807,0.640736604848001,0.8642886643951608,0.8285709002138442,0.6871229284824368,1.0,1.0,2.129714404209643,1.0,0.8622444270142257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,0.6874768398338451,0.8511731276681689,0.7998177251729746,0.7525903552696702,0.8371534426133307,0.35641213825162293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4167050413527357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
541,0.7923407983482853,0.8656725141026452,0.7856485756110256,0.7284757153218037,0.9814651040191529,0.47191812566841124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7165669254338685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
542,0.5373575651850764,0.5061004215041915,0.5528781276267603,0.805188338118983,0.6724590897359453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
543,0.7998999505559365,0.7941863983927389,0.7732989978881977,0.643555559974962,0.6467405694827124,1.0,1.0,1.0,1.0,1.0,2.1090550810010793,1.0,0.3970352676714883,1.0,0.4269794074823074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,0.7741039331185474,0.9413874749891378,0.7970589286050648,0.8607235436462589,0.6932167483320089,1.0,1.0,1.0,0.3812969611969161,1.0,2.3132981114498112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
545,0.8747223981773444,0.5642712623886337,0.763017443084909,0.8060771997264072,0.7587781847527224,1.0,1.0,1.0,2.830162751258742,1.0,1.0,0.6108138713634448,0.7242711391552585,0.6374119161632399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
546,0.7213195079062589,0.6039902437159532,0.649871910007175,0.883571666600125,0.7663739985466083,1.0,1.0,0.5458119765535518,1.0,1.0,1.0,1.8459861452933715,0.6756551035071577,1.0,2.011144668821003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
547,0.9325069608984571,0.6054351153255756,0.6912917263890106,0.6875588004308457,0.8746668597001701,1.0,1.0,2.6596054191439475,2.962005996389959,1.0,1.0,1.0,2.488492615783613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
548,0.6913728649266206,0.7022456627253022,0.6890056156988464,0.5514347336812633,0.5767536848470329,1.0,0.9218759121288215,1.0,1.0,0.8944112957160021,1.0,1.0,1.0,1.990350860684063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,0.9538418983283694,0.967606252213042,0.5805215052606691,0.6111145966143359,0.8181371847716211,1.0,1.0,1.0,1.0,1.0,1.835834035901404,0.4958906554027463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,0.8306482966066622,0.6509598042252763,0.7727626554167832,0.9986083117499411,0.6666765077690847,1.0,1.0,1.0,0.9533722676995836,1.0,2.0901055975005796,1.4367266639787164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,0.532350260739828,0.9929963422091126,0.5547015722249787,0.9097197467955156,0.6016451044706511,1.0,1.0,1.0,0.6006703995314792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,0.5858944298234081,0.9537279281316474,0.5023300585763947,0.8190404554919906,0.6623665372366229,0.803274660536463,1.992478020570611,1.0,1.0,1.7643419510219427,0.6323531908135415,1.0,1.0,0.9170864920030998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,0.7309578015927105,0.7233595488834959,0.7233230566955033,0.5003013539939056,0.5903059736800331,1.0,1.0,0.7132098140801894,1.0,1.0,1.0,1.7769971393626103,1.0,1.0,1.1032344509690672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
554,0.63100211054261,0.6506401961296667,0.5992002398220279,0.9205366862746762,0.775322375081835,1.8512697458217298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
555,0.5343708709273052,0.623471377723408,0.8728160579909603,0.9683739815722228,0.6395520698429045,1.0,1.0,1.0,0.5737324183577422,1.0,1.0,1.0,0.49970787446308895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
556,0.6173346233131858,0.6683042245517825,0.8666224302374471,0.9020854010419664,0.8224203271461263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.141338823764805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
557,0.9424184757299607,0.940498025034791,0.5968338074687065,0.9522623458542654,0.9475407563312747,1.0,1.591310768687561,1.0,0.45657758150610084,1.0,1.0,1.0,1.0,2.4559056440191154,0.8151726117350044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,0.952103855326315,0.5668878132050772,0.7802841332797793,0.5295788998122162,0.9052283140969442,1.0,0.63441154743905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,0.6333097547738327,0.9761397585309749,0.6674641869968995,0.6328021479600985,0.7867533605433258,1.1596402516591875,1.0,0.5278058381930618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,0.8882880807849921,0.6223716212385557,0.7030672074695262,0.8816018760940596,0.9524241767111717,1.5335157495463843,1.0,1.0,1.0,2.0974333712697995,1.0,1.0,1.3705299779589013,1.0,1.1762813645285595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,0.5301492098640954,0.8550752007941413,0.9552299653603138,0.7914648390927583,0.9905974275191615,1.0,1.0,1.0,1.0,1.0,1.789427698549118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
562,0.5070081780582547,0.7169146188839353,0.8986519167115217,0.7412284688582651,0.7943020431104227,1.0,1.0,1.0,0.5504917313362495,1.0,1.0,1.0,0.49783040389085115,1.0,0.3772966115510849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
563,0.8525847516327678,0.9755438793190745,0.582207337735942,0.6123401127953967,0.9257343250354282,0.4830361935347449,0.36881632028232275,1.0,1.3973243220725409,1.0,1.0,1.0,1.0,0.6487139618212877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,0.9330680238654525,0.9045104355246398,0.8929430854483671,0.8721213521475502,0.9959552548773902,1.0,1.0,1.0,1.0,1.0,0.3502788133811295,1.0,0.46293576630868905,1.0,1.1956757925180854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,0.7755152445666511,0.7062710778803315,0.9988468156005028,0.922129598378906,0.9266545678921588,0.5865068756443236,1.0,1.0,1.0,2.472236642962023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,0.8406868049657908,0.8243299167003664,0.8463764446540543,0.8901927984572626,0.8533153529716948,1.7347095548447717,1.0,1.0,0.7278988703885807,0.8273278387917515,1.0,1.0,1.0,1.0,0.5451581891006311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
567,0.8046537863265392,0.8504796656939685,0.9685166037160673,0.5871461537985285,0.5530047727063783,1.0,1.0,2.8656868214388087,1.0,0.9141787115976322,1.0,1.0,1.0,1.0,1.1515614574156994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,0.6225428050765268,0.9359254314641556,0.7731125457792529,0.7092065660012492,0.9946449522427174,1.0,1.0596415122314078,1.0,1.0,1.0,1.0,1.0,0.568052614346621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,0.924394672252361,0.5622540829553346,0.7412273388734207,0.6976426512427631,0.7140968197672545,1.0,1.0,1.0,1.0,1.3744534678934852,1.0,1.0,1.1126964505938246,0.3662417866503601,0.922932271265284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,0.8944806970865284,0.652968603661416,0.687144162937489,0.9719291630279825,0.7587145972473528,1.0,1.0,0.3751865249952025,1.372050258465023,1.0,1.1166020344704843,1.0,1.0,1.0,0.397494183132498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,0.6715458818405635,0.6846348409736078,0.6895092574197337,0.6930107749067604,0.7956057434934998,1.0,1.0,1.0,0.47827117323386753,1.0,1.0,1.0,1.0,0.5593172241791826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,0.575054732306288,0.5105291710173723,0.6575577974365974,0.7053645765710898,0.5151338127237868,1.0,1.0,1.0,1.0,0.6362461439894108,0.679484461285557,1.0,1.0,1.0232028890479896,0.8160870026975482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,0.7598669260594255,0.9786868951833281,0.515377188136539,0.7803725776454907,0.8115690084665017,1.0,1.0,1.0,1.0,0.36414766968590156,1.0,1.0,1.0,1.0,1.497809368150056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,0.8243529791768045,0.5583838613735699,0.8982759972732375,0.8391008103681472,0.5659476450109919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,0.8353055063173318,0.6166352511088449,0.7129412207667694,0.6447702869672924,0.5243701971238257,1.0,0.4876134515186738,1.0,1.0,1.0,1.0,1.3360316975913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,0.9310923403958268,0.9167833046256277,0.9334951612475086,0.8541031182309298,0.8519915143995697,0.6454469764540964,1.0,1.0,2.258980011031782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,0.5376054555005072,0.6496135175849973,0.5013975401931232,0.7127348937572889,0.5346412457530147,0.6425831676173818,1.0,1.0,0.33756677107753863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,0.784960905128681,0.8716033350294468,0.8011570117343858,0.5529737486733247,0.9198918439343564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2255397595714355,2.031931781952671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
579,0.5065909494727563,0.9634544849272955,0.880149320014673,0.8365389554616158,0.7393526949942164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
580,0.9627286847365861,0.8832614421399589,0.620988144363004,0.8708851857603983,0.5574800518114527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.406729513381674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
581,0.9201988340134692,0.5422579158602268,0.8499090078757191,0.5915369703548936,0.9255663366850869,1.3914957235916896,1.0,1.0,2.1965904434095043,1.0,0.5878777826792565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
582,0.8600765161257258,0.7020900706560713,0.9999322239980802,0.8531837175036378,0.557205844828838,1.0,1.9027991370811896,1.0,1.0,1.0,1.0,1.9883987533420904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
583,0.5031863014153342,0.9119063534977778,0.6514550776024195,0.7433135364546668,0.752999136935267,1.0,1.0,1.0,1.0,1.9741114175621415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
584,0.8611229846880799,0.5598787062366543,0.8596333961063719,0.8292663025209075,0.5694813916840857,1.0,0.34473823838864154,1.0,1.0,1.0,1.0,1.0,0.6979831532569775,0.8218442608356269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
585,0.6563182690532754,0.7469821451701615,0.5892989393735661,0.951386608477123,0.9339961298836341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
586,0.8723547393151185,0.8771360590460499,0.9522289442610228,0.6936697247306385,0.6711079902678967,1.0,1.0,1.0,1.0,2.446836508150929,1.0,1.0,1.0,1.0,1.4639829568636726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,0.7897018568953902,0.9382994075119637,0.7499728340804719,0.7703710899683542,0.7396698626803243,1.0,1.0,1.0,1.0,1.0,1.0,1.3251530699233685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,0.701387712838073,0.786329465861777,0.9459135840495168,0.7679778281013259,0.9998428636732228,1.1415037935767696,1.0,1.0,1.0,0.5937422683400986,1.0,0.543564226996813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,0.9523106423298522,0.8202656260893608,0.5080393239678089,0.8786584866358682,0.9899113568717962,1.0,1.0,1.2590689206182342,1.0,0.648596947539004,0.4050124733575877,1.0,0.5043361021995298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,0.7863373721803997,0.6974853764242822,0.7848575572471461,0.7291679001682511,0.8819481439766452,1.0,1.0,1.0,1.4880307992051167,1.0,0.9253033015720201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
591,0.6531144150544728,0.5889561426324302,0.7556272015908373,0.8769665667379416,0.9286849868889315,1.0,0.8497030023875167,1.0,1.0,1.4184048637537054,1.0,1.1613550568291398,0.7258736817470433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
